Student_ID,Course_ID,Rating
40211202,40BD032,3
40211202,40BD052,3
40211202,40BR032,2
40211202,40BR042,3
40211202,40BR072,3
40211202,40BR082,3
40211202,40BR122,5
40211202,40BR222,4
40211202,40BR242,3
40211202,40BR322,3
40211202,40BR372,3
40211203,40B0292,4
40211203,40B9561,4
40211203,40B9572,4
40211203,40BA012,2
40211203,40BA052,3
40211203,40BA062,4
40211203,40BA082,4
40211203,40BA092,5
40211203,40BA102,4
40211203,40BA122,4
40211203,40BA132,5
40211203,40BA142,4
40211203,40BA152,3
40211203,40BD052,4
40211203,40BR032,4
40211203,40BR042,5
40211203,40BR072,5
40211203,40BR082,3
40211203,40BR122,5
40211203,40BR222,4
40211203,40BR242,3
40211203,40BR322,4
40211203,40BR342,4
40211203,40UN070,5
40211204,40BA012,1
40211205,40B0292,5
40211205,40BA012,2
40211205,40BA022,3
40211205,40BA052,5
40211205,40BA062,5
40211205,40BA082,3
40211205,40BA092,5
40211205,40BA102,4
40211205,40BA122,3
40211205,40BA142,4
40211205,40BA152,2
40211205,40BD012,4
40211205,40BD032,4
40211205,40BD052,3
40211205,40BR032,5
40211205,40BR042,3
40211205,40BR122,4
40211205,40BR222,3
40211205,40BR242,3
40211205,40BR342,2
40211206,409Z481,4
40211206,409Z491,4
40211206,409Z501,5
40211206,40B0292,5
40211206,40BA012,5
40211206,40BA022,5
40211206,40BA052,3
40211206,40BA062,4
40211206,40BA082,3
40211206,40BA092,4
40211206,40BA102,4
40211206,40BA132,3
40211206,40BA142,5
40211206,40BD012,3
40211206,40BD032,4
40211206,40BD052,3
40211206,40BR032,4
40211206,40BR042,2
40211206,40BR072,5
40211206,40BR082,5
40211206,40BR122,5
40211206,40BR322,3
40211206,40BR342,3
40211207,40B0292,5
40211207,40B9572,4
40211207,40BA012,2
40211207,40BA022,3
40211207,40BA052,3
40211207,40BA062,4
40211207,40BA082,3
40211207,40BA092,5
40211207,40BA102,4
40211207,40BA122,4
40211207,40BA132,3
40211207,40BA142,5
40211207,40BA152,4
40211207,40BD012,1
40211207,40BD052,3
40211207,40BR032,4
40211207,40BR072,5
40211207,40BR082,5
40211207,40BR222,5
40211207,40BR322,4
40211207,40BR342,4
40211207,40BR372,4
40211207,432N082,4
40211208,40BA012,1
40211208,40BA022,1
40211208,40BA052,1
40211208,40BA062,1
40211208,40BA082,3
40211208,40BA092,1
40211208,40BA102,2
40211208,40BA122,1
40211208,40BA132,1
40211208,40BA142,3
40211208,40BA152,2
40211208,40BA221,2
40211208,40BD012,4
40211208,40BD032,2
40211208,40BD052,1
40211208,40BR032,2
40211208,40BR042,1
40211208,40BR072,2
40211208,40BR082,2
40211208,40BR122,2
40211208,40BR222,3
40211208,40BR322,1
40211208,40BR372,2
40211208,433A011,1
40211208,90B2681,3
40211209,40B0292,2
40211209,40BA012,1
40211209,40BA022,1
40211209,40BA052,1
40211209,40BA062,1
40211209,40BA082,2
40211209,40BA092,1
40211209,40BA102,3
40211209,40BA122,3
40211209,40BA132,2
40211209,40BA142,3
40211209,40BA152,3
40211209,40BA221,1
40211209,40BD012,3
40211209,40BD032,2
40211209,40BD052,1
40211209,40BQ341,2
40211209,40BR042,1
40211209,40BR072,4
40211209,40BR082,2
40211209,40BR222,4
40211209,40BR242,2
40211209,40BR322,2
40211209,40BR342,3
40211209,433A021,1
40211211,4069432,3
40211211,409Q072,4
40211211,409U313,3
40211211,40B0292,5
40211211,40B9561,4
40211211,40B9572,4
40211211,40BA012,4
40211211,40BA022,4
40211211,40BA052,1
40211211,40BA082,3
40211211,40BA092,5
40211211,40BA122,2
40211211,40BA132,3
40211211,40BA142,4
40211211,40BA152,3
40211211,40BR032,3
40211211,40BR042,3
40211211,40BR072,5
40211211,40BR082,3
40211211,40BR122,5
40211211,40BR372,3
40211211,40RQ151,2
40211211,40UN010,4
40211211,40UN130,5
40211211,430R063,5
40211213,409A021,1
40211213,40B0292,2
40211213,40B9572,4
40211213,40BA012,1
40211213,40BA022,1
40211213,40BA052,1
40211213,40BA062,1
40211213,40BA082,3
40211213,40BA092,2
40211213,40BA101,2
40211213,40BA132,1
40211213,40BA142,5
40211213,40BA152,4
40211213,40BD012,1
40211213,40BD052,3
40211213,40BQ421,3
40211213,40BR032,4
40211213,40BR042,2
40211213,40BR072,4
40211213,40BR082,3
40211213,40BR122,4
40211213,40BR222,4
40211213,40BR322,3
40211213,40BR342,5
40211214,40B0292,2
40211214,40BA012,4
40211214,40BA022,4
40211214,40BA052,1
40211214,40BA062,2
40211214,40BA082,2
40211214,40BA092,2
40211214,40BA122,1
40211214,40BA152,1
40211214,40BD012,3
40211214,40BD032,3
40211214,40BD052,1
40211214,40BR032,4
40211214,40BR042,2
40211214,40BR072,2
40211214,40BR082,3
40211214,40BR122,3
40211214,40BR222,3
40211214,40BR242,2
40211214,40BR342,4
40211214,40BR372,2
40211214,90B2681,4
40211215,409Q702,2
40211215,40BA012,1
40211215,40BA052,1
40211215,40BA062,1
40211215,40BA082,2
40211215,40BA092,2
40211215,40BA102,1
40211215,40BA132,2
40211215,40BA142,4
40211215,40BD012,2
40211215,40BD032,3
40211215,40BD052,1
40211215,40BR032,1
40211215,40BR042,1
40211215,40BR072,3
40211215,40BR082,2
40211215,40BR122,1
40211215,40BR222,2
40211215,40BR242,2
40211215,40BR322,2
40211215,40BR342,3
40211215,40BR372,4
40211215,433A021,1
40211215,90B2681,3
40211216,409Z481,4
40211216,409Z491,5
40211216,409Z511,4
40211216,40B0292,3
40211216,40BA012,3
40211216,40BA022,4
40211216,40BA052,2
40211216,40BA062,2
40211216,40BA082,4
40211216,40BA092,5
40211216,40BA102,4
40211216,40BA122,4
40211216,40BA142,5
40211216,40BA152,4
40211216,40BD032,4
40211216,40BD052,5
40211216,40BR032,4
40211216,40BR042,3
40211216,40BR082,5
40211216,40BR122,5
40211216,40BR322,5
40211216,40BR372,4
40211217,409A032,5
40211217,40B0292,5
40211217,40B9561,4
40211217,40BA012,5
40211217,40BA022,5
40211217,40BA052,4
40211217,40BA062,3
40211217,40BA082,3
40211217,40BA092,5
40211217,40BA102,5
40211217,40BA122,3
40211217,40BA132,3
40211217,40BA142,5
40211217,40BA152,3
40211217,40BD052,4
40211217,40BR032,5
40211217,40BR042,3
40211217,40BR072,5
40211217,40BR082,4
40211217,40BR122,5
40211217,40BR242,4
40211217,40BR322,4
40211217,40BR342,4
40211217,40BR372,4
40211218,40BA052,3
40211219,40B0292,4
40211219,40B9561,4
40211219,40BA012,4
40211219,40BA022,4
40211219,40BA052,2
40211219,40BA062,2
40211219,40BA082,4
40211219,40BA092,4
40211219,40BA122,3
40211219,40BA132,2
40211219,40BA142,3
40211219,40BA152,4
40211219,40BD012,3
40211219,40BD052,4
40211219,40BR032,3
40211219,40BR042,3
40211219,40BR122,5
40211219,40BR222,4
40211219,40BR322,4
40211219,40BR372,4
40211219,40UN020,4
40211220,409Z481,5
40211220,409Z491,5
40211220,409Z501,5
40211220,40B0292,5
40211220,40BA012,5
40211220,40BA022,5
40211220,40BA052,4
40211220,40BA082,4
40211220,40BA092,5
40211220,40BA102,5
40211220,40BA122,3
40211220,40BA132,4
40211220,40BA142,4
40211220,40BA152,4
40211220,40BD012,3
40211220,40BD052,3
40211220,40BQ421,4
40211220,40BR032,5
40211220,40BR042,4
40211220,40BR082,4
40211220,40BR122,5
40211220,40BR222,5
40211220,40BR342,3
40211222,40B0292,5
40211222,40BA022,5
40211222,40BA052,2
40211222,40BA062,4
40211222,40BA082,3
40211222,40BA092,4
40211222,40BA102,4
40211222,40BA122,5
40211222,40BA132,5
40211222,40BA142,4
40211222,40BD012,4
40211222,40BD032,4
40211222,40BD052,4
40211222,40BR032,5
40211222,40BR072,5
40211222,40BR082,5
40211222,40BR122,5
40211222,40BR242,4
40211222,40BR322,4
40211222,40BR372,4
40211223,40B0292,4
40211223,40B9651,5
40211223,40B9662,5
40211223,40BA012,4
40211223,40BA022,5
40211223,40BA052,5
40211223,40BA062,4
40211223,40BA082,3
40211223,40BA092,5
40211223,40BA102,5
40211223,40BA132,3
40211223,40BA142,5
40211223,40BA152,4
40211223,40BD012,4
40211223,40BD032,4
40211223,40BD052,5
40211223,40BR032,4
40211223,40BR042,4
40211223,40BR082,4
40211223,40BR122,5
40211223,40BR222,5
40211223,40BR322,4
40211223,40BR342,4
40211223,40BR372,3
40211223,40UN070,5
40211224,40B0292,2
40211224,40BA012,2
40211224,40BA022,1
40211224,40BA052,1
40211224,40BA062,1
40211224,40BA082,1
40211224,40BA102,2
40211224,40BA122,2
40211224,40BA132,1
40211224,40BA142,3
40211224,40BA152,3
40211224,40BD012,3
40211224,40BD032,2
40211224,40BQ341,4
40211224,40BR042,1
40211224,40BR072,3
40211224,40BR082,2
40211224,40BR122,2
40211224,40BR222,3
40211224,40BR242,3
40211224,40BR322,3
40211224,40BR342,3
40211224,40BR372,1
40211224,433A021,1
40211224,433A022,1
40211225,40B0292,3
40211225,40B9561,4
40211225,40B9572,4
40211225,40BA012,3
40211225,40BA022,1
40211225,40BA052,1
40211225,40BA062,2
40211225,40BA082,3
40211225,40BA092,2
40211225,40BA101,2
40211225,40BA102,1
40211225,40BA142,4
40211225,40BA152,3
40211225,40BD012,1
40211225,40BD032,4
40211225,40BD052,3
40211225,40BR032,4
40211225,40BR042,2
40211225,40BR072,4
40211225,40BR082,3
40211225,40BR122,5
40211225,40BR222,3
40211225,40BR242,3
40211225,40BR322,5
40211225,40UN070,5
40211226,40B0292,5
40211226,40B9561,4
40211226,40B9572,4
40211226,40BA012,5
40211226,40BA022,5
40211226,40BA052,4
40211226,40BA062,5
40211226,40BA082,4
40211226,40BA092,5
40211226,40BA102,3
40211226,40BA132,4
40211226,40BA152,4
40211226,40BD012,4
40211226,40BD032,4
40211226,40BD052,5
40211226,40BR072,4
40211226,40BR082,5
40211226,40BR122,5
40211226,40BR372,3
40211227,40B0292,3
40211227,40B9572,4
40211227,40BA012,1
40211227,40BA022,3
40211227,40BA051,4
40211227,40BA052,1
40211227,40BA062,5
40211227,40BA082,3
40211227,40BA092,5
40211227,40BA102,2
40211227,40BA142,4
40211227,40BA152,4
40211227,40BD012,3
40211227,40BD032,4
40211227,40BD052,4
40211227,40BR032,3
40211227,40BR042,3
40211227,40BR072,4
40211227,40BR082,4
40211227,40BR222,5
40211227,40BR322,4
40211227,40BR372,3
40211227,432N082,3
40211227,433A011,2
40211228,409Z481,4
40211228,409Z491,4
40211228,409Z501,5
40211228,409Z511,4
40211228,40B0292,5
40211228,40BA012,4
40211228,40BA022,4
40211228,40BA052,3
40211228,40BA062,3
40211228,40BA082,3
40211228,40BA092,4
40211228,40BA102,4
40211228,40BA122,3
40211228,40BA132,3
40211228,40BA142,4
40211228,40BA152,4
40211228,40BD032,4
40211228,40BD052,3
40211228,40BR032,4
40211228,40BR072,5
40211228,40BR122,5
40211228,40BR372,3
40211229,40B0292,4
40211229,40BA012,2
40211229,40BA022,1
40211229,40BA062,1
40211229,40BA082,2
40211229,40BA092,2
40211229,40BA102,2
40211229,40BA122,1
40211229,40BA142,4
40211229,40BA152,2
40211229,40BD012,3
40211229,40BD032,3
40211229,40BD052,1
40211229,40BR032,2
40211229,40BR042,1
40211229,40BR072,3
40211229,40BR122,5
40211229,40BR222,3
40211229,40BR242,2
40211229,40BR322,1
40211229,40BR342,4
40211229,40BR372,3
40211229,433A021,1
40211230,409D021,2
40211230,409Q502,4
40211230,409Z481,4
40211230,409Z491,5
40211230,409Z501,5
40211230,409Z511,4
40211230,40B0292,5
40211230,40BA012,4
40211230,40BA022,3
40211230,40BA052,2
40211230,40BA062,4
40211230,40BA082,4
40211230,40BA132,3
40211230,40BA142,4
40211230,40BA152,3
40211230,40BD012,3
40211230,40BD032,4
40211230,40BD052,4
40211230,40BR032,5
40211230,40BR042,3
40211230,40BR072,5
40211230,40BR122,5
40211230,40BR372,4
40211230,40RR072,4
40211231,40B0292,2
40211231,40BA012,1
40211231,40BA062,1
40211231,40BA082,1
40211231,40BD012,1
40211232,40B0292,1
40211232,40BA012,1
40211232,40BA022,1
40211232,40BA052,3
40211232,40BA062,1
40211232,40BA092,4
40211232,40BA102,1
40211232,40BR032,2
40211232,40BR042,2
40211233,409Q702,2
40211233,409U163,1
40211233,40B0292,3
40211233,40BA052,1
40211233,40BA062,2
40211233,40BA082,2
40211233,40BA092,2
40211233,40BA102,2
40211233,40BA122,1
40211233,40BA132,1
40211233,40BA142,4
40211233,40BA152,2
40211233,40BD012,3
40211233,40BD052,1
40211233,40BR042,1
40211233,40BR072,4
40211233,40BR082,2
40211233,40BR122,3
40211233,40BR222,3
40211233,40BR242,1
40211233,40BR322,3
40211233,40BR342,3
40211233,40BR372,2
40211233,433A012,1
40211233,433A021,1
40211234,40B0292,4
40211234,40B9431,4
40211234,40B9561,4
40211234,40B9651,3
40211234,40B9662,5
40211234,40BA012,1
40211234,40BA022,3
40211234,40BA052,3
40211234,40BA062,4
40211234,40BA092,5
40211234,40BA102,4
40211234,40BA142,4
40211234,40BA152,4
40211234,40BD012,5
40211234,40BD032,4
40211234,40BD052,3
40211234,40BR042,4
40211234,40BR122,5
40211234,40BR222,5
40211234,40BR322,4
40211234,40BR342,3
40211234,40BR372,4
40211234,40UN070,5
40211234,433A011,2
40211235,40B0292,3
40211235,40BA012,1
40211235,40BA022,2
40211235,40BA062,2
40211235,40BA092,4
40211235,40BA102,4
40211235,40BA122,3
40211235,40BA132,3
40211235,40BA142,4
40211235,40BA152,4
40211235,40BD012,3
40211235,40BD032,4
40211235,40BD052,4
40211235,40BR032,4
40211235,40BR042,2
40211235,40BR072,4
40211235,40BR082,3
40211235,40BR122,5
40211235,40BR242,2
40211235,40BR322,3
40211235,40BR372,3
40211235,40UN160,3
40211236,40BA052,1
40211236,40BD012,1
40211237,40B0292,1
40211237,40B9561,4
40211237,40B9572,4
40211237,40BA022,1
40211237,40BA052,2
40211237,40BA062,3
40211237,40BA082,4
40211237,40BA092,3
40211237,40BA102,3
40211237,40BA122,1
40211237,40BA142,3
40211237,40BA152,3
40211237,40BD012,3
40211237,40BD032,4
40211237,40BD052,2
40211237,40BR042,2
40211237,40BR072,3
40211237,40BR082,3
40211237,40BR222,2
40211237,40BR322,3
40211237,40BR372,3
40211237,40RQ151,2
40211237,432N082,4
40211238,40B0292,4
40211238,40BA012,1
40211238,40BA022,1
40211238,40BA052,3
40211238,40BA082,3
40211238,40BA092,2
40211238,40BA102,2
40211238,40BA122,2
40211238,40BA132,1
40211238,40BA142,4
40211238,40BA152,3
40211238,40BD012,1
40211238,40BD032,3
40211238,40BD052,3
40211238,40BR032,3
40211238,40BR042,1
40211238,40BR072,5
40211238,40BR122,4
40211238,40BR222,5
40211238,40BR322,4
40211238,40BR342,4
40211238,40BR372,4
40211238,433A012,2
40211238,433A021,2
40211239,40B0292,3
40211239,40BA012,1
40211239,40BA022,1
40211239,40BA052,1
40211239,40BA062,1
40211239,40BA082,2
40211239,40BA092,1
40211239,40BA102,2
40211239,40BA122,1
40211239,40BA132,1
40211239,40BA142,3
40211239,40BA152,1
40211239,40BD012,4
40211239,40BD032,2
40211239,40BD052,1
40211239,40BR032,2
40211239,40BR042,1
40211239,40BR072,3
40211239,40BR082,2
40211239,40BR222,2
40211239,40BR322,1
40211239,40BR372,1
40211239,433A011,1
40211239,433A021,1
40211239,90B2681,3
40211241,409Z481,4
40211241,409Z501,5
40211241,409Z511,3
40211241,40B0292,4
40211241,40BA012,4
40211241,40BA022,3
40211241,40BA052,1
40211241,40BA062,2
40211241,40BA082,3
40211241,40BA092,4
40211241,40BA122,2
40211241,40BA132,3
40211241,40BA142,4
40211241,40BA152,3
40211241,40BD012,1
40211241,40BD032,3
40211241,40BD052,2
40211241,40BR032,4
40211241,40BR072,5
40211241,40BR082,4
40211241,40BR122,5
40211241,40BR322,3
40211241,40BR372,3
40211242,4069432,4
40211242,409Q502,4
40211242,40B0292,5
40211242,40B9572,4
40211242,40BA012,4
40211242,40BA022,4
40211242,40BA052,4
40211242,40BA062,4
40211242,40BA082,5
40211242,40BA092,5
40211242,40BA102,4
40211242,40BA122,5
40211242,40BA132,5
40211242,40BA142,5
40211242,40BA152,4
40211242,40BD032,4
40211242,40BD052,4
40211242,40BR032,5
40211242,40BR042,5
40211242,40BR072,5
40211242,40BR082,5
40211242,40BR372,4
40211242,40UN020,4
40211243,40B0292,2
40211243,40BA012,1
40211243,40BA022,1
40211243,40BA062,1
40211243,40BA092,1
40211243,40BA102,1
40211243,40BA122,1
40211243,40BA132,1
40211243,40BD012,1
40211244,40B0292,4
40211244,40B9561,4
40211244,40B9662,3
40211244,40BA012,3
40211244,40BA052,4
40211244,40BA062,3
40211244,40BA092,3
40211244,40BA102,5
40211244,40BA122,3
40211244,40BA132,2
40211244,40BA142,5
40211244,40BA152,4
40211244,40BD012,3
40211244,40BD032,4
40211244,40BD052,3
40211244,40BQ421,3
40211244,40BR042,2
40211244,40BR082,4
40211244,40BR122,5
40211244,40BR222,3
40211244,40BR242,4
40211244,40BR322,4
40211244,40BR342,4
40211244,40BR372,4
40211245,409A032,4
40211245,409Z481,4
40211245,409Z491,4
40211245,409Z501,5
40211245,40B0292,2
40211245,40BA022,1
40211245,40BA052,1
40211245,40BA082,3
40211245,40BA092,3
40211245,40BA102,3
40211245,40BA122,1
40211245,40BA132,2
40211245,40BA142,3
40211245,40BA152,2
40211245,40BD012,1
40211245,40BD032,3
40211245,40BD052,2
40211245,40BR032,2
40211245,40BR042,1
40211245,40BR072,3
40211245,40BR122,4
40211245,40BR222,1
40211245,40BR342,3
40211245,40BR372,4
40211246,40B0292,5
40211246,40B9572,4
40211246,40BA012,4
40211246,40BA022,5
40211246,40BA062,5
40211246,40BA082,3
40211246,40BA092,5
40211246,40BA102,2
40211246,40BA122,5
40211246,40BA132,4
40211246,40BA142,5
40211246,40BA152,4
40211246,40BD012,4
40211246,40BD032,4
40211246,40BD052,5
40211246,40BR032,4
40211246,40BR042,5
40211246,40BR072,5
40211246,40BR122,5
40211246,40BR222,5
40211246,40BR322,5
40211246,40BR342,5
40211247,409Z481,4
40211247,409Z491,4
40211247,409Z501,5
40211247,409Z511,3
40211247,40B0292,5
40211247,40BA012,3
40211247,40BA022,3
40211247,40BA052,2
40211247,40BA061,1
40211247,40BA062,1
40211247,40BA082,4
40211247,40BA102,4
40211247,40BA122,3
40211247,40BA132,2
40211247,40BA142,4
40211247,40BD012,2
40211247,40BD032,4
40211247,40BD052,3
40211247,40BR032,4
40211247,40BR072,5
40211247,40BR082,3
40211247,40BR122,5
40211247,40BR242,3
40211247,40BR322,5
40211247,40BR372,3
40211248,40BA012,2
40211248,40BA052,1
40211248,40BA062,2
40211248,40BA082,4
40211248,40BA092,4
40211248,40BA102,4
40211248,40BA122,3
40211248,40BA132,2
40211248,40BA142,4
40211248,40BA152,3
40211248,40BD012,3
40211248,40BD032,3
40211248,40BD052,4
40211248,40BR032,4
40211248,40BR042,2
40211248,40BR082,4
40211248,40BR122,5
40211248,40BR242,3
40211248,40BR322,3
40211248,40BR342,3
40211248,40BR372,3
40211249,409A032,2
40211249,40B0292,4
40211249,40B9561,4
40211249,40BA022,4
40211249,40BA052,3
40211249,40BA062,3
40211249,40BA082,3
40211249,40BA092,4
40211249,40BA102,3
40211249,40BA132,3
40211249,40BA142,5
40211249,40BA152,2
40211249,40BD032,2
40211249,40BD052,3
40211249,40BR032,3
40211249,40BR072,5
40211249,40BR082,4
40211249,40BR122,5
40211249,40BR222,5
40211249,40BR242,4
40211249,40BR322,3
40211249,40BR342,4
40211249,40BR372,4
40211250,40B0292,4
40211250,40B9572,4
40211250,40BA012,3
40211250,40BA022,4
40211250,40BA052,2
40211250,40BA082,4
40211250,40BA092,4
40211250,40BA122,3
40211250,40BA132,2
40211250,40BA142,4
40211250,40BA152,4
40211250,40BD012,4
40211250,40BD032,3
40211250,40BD052,2
40211250,40BR042,3
40211250,40BR072,3
40211250,40BR122,5
40211250,40BR222,4
40211250,40BR322,4
40211250,40BR342,4
40211250,40BR372,4
40211250,432N351,3
40211252,409D021,3
40211252,409Q502,3
40211252,409Z481,4
40211252,409Z491,5
40211252,409Z501,5
40211252,40B0292,5
40211252,40BA012,4
40211252,40BA022,4
40211252,40BA052,3
40211252,40BA062,3
40211252,40BA082,3
40211252,40BA102,5
40211252,40BA122,4
40211252,40BA132,4
40211252,40BA142,5
40211252,40BA152,3
40211252,40BD012,5
40211252,40BD052,4
40211252,40BR032,5
40211252,40BR042,4
40211252,40BR072,4
40211252,40BR082,4
40211252,40BR372,4
40211252,40RR072,4
40211253,40BA052,1
40211254,40BA052,1
40211255,409U163,2
40211255,40B0292,4
40211255,40BA012,1
40211255,40BA022,1
40211255,40BA062,1
40211255,40BA082,3
40211255,40BA092,2
40211255,40BA102,2
40211255,40BA122,1
40211255,40BA132,2
40211255,40BA142,4
40211255,40BA152,3
40211255,40BD012,4
40211255,40BR032,3
40211255,40BR042,1
40211255,40BR072,4
40211255,40BR122,3
40211255,40BR222,5
40211255,40BR242,2
40211255,40BR322,3
40211255,40BR342,3
40211255,40BR372,4
40211255,433A012,1
40211255,433A021,2
40211256,4069432,4
40211256,409Q502,4
40211256,40B0292,5
40211256,40B9561,4
40211256,40BA012,3
40211256,40BA052,1
40211256,40BA082,4
40211256,40BA092,5
40211256,40BA102,5
40211256,40BA122,3
40211256,40BA142,5
40211256,40BA152,4
40211256,40BD012,5
40211256,40BD032,5
40211256,40BD052,5
40211256,40BR032,5
40211256,40BR072,5
40211256,40BR082,5
40211256,40BR122,5
40211256,40BR222,5
40211256,40BR372,4
40211256,40UN020,4
40211256,40UN160,4
40211257,40B0292,3
40211257,40BA012,2
40211257,40BA022,1
40211257,40BA052,1
40211257,40BA062,1
40211257,40BA082,3
40211257,40BA092,1
40211257,40BA102,1
40211257,40BA122,1
40211257,40BA132,1
40211257,40BA142,3
40211257,40BA221,1
40211257,40BD012,3
40211257,40BD032,2
40211257,40BD052,1
40211257,40BR032,1
40211257,40BR072,4
40211257,40BR082,2
40211257,40BR122,3
40211257,40BR222,1
40211257,40BR242,1
40211257,40BR322,2
40211257,40BR342,3
40211257,40BR372,1
40211258,40BA052,1
40211259,409D021,2
40211259,409Q502,2
40211259,409Z481,5
40211259,409Z491,4
40211259,409Z501,5
40211259,409Z511,4
40211259,40BA022,4
40211259,40BA062,2
40211259,40BA082,1
40211259,40BA092,5
40211259,40BA102,3
40211259,40BA122,2
40211259,40BA131,1
40211259,40BA132,1
40211259,40BA142,4
40211259,40BA152,2
40211259,40BD012,4
40211259,40BD052,4
40211259,40BR072,4
40211259,40BR082,3
40211259,40BR122,5
40211260,40B9561,4
40211260,40B9572,3
40211260,40BA022,5
40211260,40BA062,4
40211260,40BA082,3
40211260,40BA092,4
40211260,40BA132,1
40211260,40BA142,5
40211260,40BA152,2
40211260,40BD012,4
40211260,40BD032,3
40211260,40BD052,3
40211260,40BR032,2
40211260,40BR042,4
40211260,40BR082,4
40211260,40BR122,5
40211261,409Z481,4
40211261,409Z491,4
40211261,409Z501,5
40211261,409Z511,4
40211261,40BA062,4
40211261,40BA082,3
40211261,40BA092,5
40211261,40BA102,5
40211261,40BA122,3
40211261,40BA132,2
40211261,40BA142,3
40211261,40BA152,3
40211261,40BD012,4
40211261,40BD032,3
40211261,40BD052,3
40211261,40BQ401,3
40211261,40BR032,4
40211261,40BR042,4
40211261,40BR082,4
40211261,40BR242,4
40211261,40BR322,3
40211262,4069432,3
40211262,40B9561,4
40211262,40BA062,4
40211262,40BA082,4
40211262,40BA092,4
40211262,40BA102,4
40211262,40BA122,3
40211262,40BA132,4
40211262,40BA142,5
40211262,40BA152,4
40211262,40BD012,4
40211262,40BD032,4
40211262,40BD052,5
40211262,40BR042,4
40211262,40BR072,4
40211262,40BR082,5
40211262,40BR122,5
40211262,40BR372,4
40211262,40UN020,4
40211262,40UN160,3
40211263,409U163,1
40211263,40BA022,1
40211263,40BA062,1
40211263,40BA092,1
40211263,40BA102,2
40211263,40BA122,1
40211263,40BA132,2
40211263,40BA142,3
40211263,40BA152,1
40211263,40BA221,1
40211263,40BD012,3
40211263,40BD032,2
40211263,40BD052,1
40211263,40BR032,3
40211263,40BR042,1
40211263,40BR082,3
40211263,40BR122,2
40211263,40BR222,3
40211263,40BR242,1
40211263,40BR372,2
40211263,433A021,1
40211264,40BA022,1
40211264,40BA062,1
40211264,40BA082,3
40211264,40BR032,2
40211266,40A8161,4
40211266,40BA052,3
40211266,40BA081,2
40211266,40BA092,1
40211266,40BA101,2
40211266,40BA102,1
40211266,40BA132,2
40211266,40BA142,4
40211266,40BA152,4
40211266,40BA221,1
40211266,40BD012,4
40211266,40BD032,1
40211266,40BD052,3
40211266,40BR022,2
40211266,40BR042,2
40211266,40BR072,1
40211266,40BR082,3
40211266,40BR222,5
40211266,40BR322,4
40211266,40UN160,2
40211266,433A021,3
40211267,40B0292,4
40211267,40BA122,2
40211267,40BA132,3
40211267,40BA142,4
40211267,40BA152,3
40211267,40BD032,4
40211267,40BD052,1
40211267,40BR072,4
40211267,40BR082,3
40211267,40BR122,4
40211267,40BR242,3
40211267,40BR322,4
40211267,40BR342,3
40211267,40BR372,4
40211267,433A021,2
40211268,40BA011,1
40211268,40BD032,1
40311101,40BA011,1
40311104,40B0291,2
40311104,40BA011,1
40311104,40BA021,2
40311104,40BA051,1
40311104,40BA061,2
40311104,40BA121,3
40311104,40BA131,2
40311104,40BA141,1
40311104,40BA221,1
40311104,40BC051,1
40311104,40BC071,4
40311104,40BQ031,3
40311104,40BQ311,2
40311104,40BQ321,3
40311104,40BQ331,3
40311104,40BQ341,3
40311104,40UN110,4
40311105,409A011,2
40311105,409A021,1
40311105,40B0291,3
40311105,40BA021,1
40311105,40BA051,1
40311105,40BA061,1
40311105,40BA081,1
40311105,40BA101,1
40311105,40BA121,2
40311105,40BA141,2
40311105,40BA221,1
40311105,40BC011,2
40311105,40BC051,2
40311105,40BQ031,1
40311105,40BQ141,3
40311105,40BQ311,2
40311105,40BQ321,3
40311106,40B0291,4
40311106,40BA021,4
40311106,40BA051,3
40311106,40BA061,3
40311106,40BA081,3
40311106,40BA101,1
40311106,40BA121,3
40311106,40BA141,2
40311106,40BA221,1
40311106,40BC011,2
40311106,40BC021,4
40311106,40BC051,3
40311106,40BC071,4
40311106,40BQ141,3
40311106,40BQ311,3
40311106,40BQ321,4
40311107,40B0291,5
40311107,40BA021,4
40311107,40BA051,4
40311107,40BA061,5
40311107,40BA101,3
40311107,40BA121,4
40311107,40BA131,3
40311107,40BA141,2
40311107,40BA221,3
40311107,40BC011,1
40311107,40BC021,4
40311107,40BC071,4
40311107,40BQ311,2
40311107,40BQ321,4
40311107,40BQ331,2
40311107,40BQ341,5
40311107,40UN110,4
40311108,40B0291,3
40311108,40BA011,3
40311108,40BA081,3
40311108,40BA101,3
40311108,40BA121,1
40311108,40BA131,2
40311108,40BA141,2
40311108,40BA221,1
40311108,40BC011,2
40311108,40BC021,4
40311108,40BC071,3
40311108,40BQ031,3
40311108,40BQ141,3
40311108,40BQ311,4
40311108,40BQ321,3
40311108,40BQ331,3
40311109,40B0291,1
40311109,40BA011,1
40311109,40BA021,1
40311109,40BA051,1
40311109,40BA061,1
40311110,40B0291,3
40311110,40BA021,2
40311110,40BA051,1
40311110,40BA061,1
40311110,40BA081,4
40311111,409A011,3
40311111,40BA011,1
40311111,40BA021,2
40311111,40BA051,1
40311111,40BA061,4
40311111,40BA081,4
40311111,40BA121,2
40311111,40BA131,2
40311111,40BA141,2
40311111,40BA221,1
40311111,40BC011,1
40311111,40BC021,4
40311111,40BC051,2
40311111,40BC071,4
40311111,40BQ141,4
40311111,40BQ311,3
40311111,40BQ321,4
40311112,40B0291,4
40311112,40BA011,3
