Student_ID,train_interaction_count,fraction_of_catalog_observed,mean_rating,rating_std,rating_min,rating_max,number_of_distinct_rating_levels,fraction_rating_1,fraction_rating_2,fraction_rating_3,fraction_rating_4,fraction_rating_5,fraction_rating_ge_4,fraction_rating_lt_4,rating_entropy,rating_range,number_of_observed_ordered_pairs,normalized_pair_count_per_interaction,mean_rating_gap_across_pairs,max_rating_gap,fraction_gap_1_pairs,fraction_gap_2plus_pairs,mean_degree_of_interacted_items,median_degree_of_interacted_items,min_degree_of_interacted_items,max_degree_of_interacted_items,fraction_of_interactions_with_head_items,fraction_of_interactions_with_tail_items,MF_MAE_user,LightGCN_MAE_user,MAE_difference,rating_winner,MF_rating_better,LightGCN_rating_better,ranking_eligible,MF_NDCG5_user,LightGCN_NDCG5_user,NDCG5_difference,ranking_winner,MF_ranking_better,LightGCN_ranking_better,MF_Recall@5,LightGCN_Recall@5,Recall@5_difference,Recall@5_winner,MF_HitRate@5,LightGCN_HitRate@5,HitRate@5_difference,HitRate@5_winner
40211156,21,0.1390728476821192,3.857142857142857,0.832993127835043,2.0,5.0,4,0.0,0.047619047619047616,0.2857142857142857,0.42857142857142855,0.23809523809523808,0.6666666666666666,0.3333333333333333,1.7423773993623526,3.0,149,7.095238095238095,1.3288590604026846,3.0,0.7046979865771812,0.2953020134228188,57.142857142857146,48.0,2.0,132.0,0.42857142857142855,0.0,0.5144892930984497,0.6900845766067505,0.17559528350830078,MF,1,0,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211157,2,0.013245033112582781,1.5,0.5,1.0,2.0,2,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.5,1.0,1.0,1.0,0.0,103.5,103.5,102.0,105.0,1.0,0.0,0.6819877624511719,1.0,0.3180122375488281,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211158,22,0.1456953642384106,2.6818181818181817,0.9237455196773444,1.0,4.0,4,0.09090909090909091,0.36363636363636365,0.3181818181818182,0.22727272727272727,0.0,0.22727272727272727,0.7727272727272727,1.8566532127809316,3.0,171,7.7727272727272725,1.432748538011696,3.0,0.6257309941520468,0.3742690058479532,59.09090909090909,48.5,1.0,136.0,0.45454545454545453,0.045454545454545456,1.7402989268302915,1.2195146083831787,-0.5207843184471128,LightGCN,0,1,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211161,23,0.152317880794702,2.0869565217391304,1.059657183213386,1.0,4.0,4,0.391304347826087,0.2608695652173913,0.21739130434782608,0.13043478260869565,0.0,0.13043478260869565,0.8695652173913043,1.897317260669707,3.0,189,8.217391304347826,1.619047619047619,3.0,0.5238095238095238,0.47619047619047616,60.56521739130435,48.0,1.0,160.0,0.43478260869565216,0.043478260869565216,1.1589309573173523,0.0587847232818603,-1.100146234035492,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211162,17,0.11258278145695365,2.7058823529411766,0.8921029934178294,1.0,4.0,4,0.11764705882352941,0.23529411764705882,0.47058823529411764,0.17647058823529413,0.0,0.17647058823529413,0.8235294117647058,1.807763576417194,3.0,98,5.764705882352941,1.4081632653061225,3.0,0.6530612244897959,0.3469387755102041,62.588235294117645,62.0,7.0,136.0,0.47058823529411764,0.0,0.7285767793655396,0.8642057180404663,0.13562893867492676,MF,1,0,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211163,10,0.06622516556291391,2.3,1.268857754044952,1.0,4.0,4,0.4,0.2,0.1,0.3,0.0,0.3,0.7,1.8464393446710154,3.0,35,3.5,1.9714285714285715,3.0,0.37142857142857144,0.6285714285714286,48.0,46.0,5.0,81.0,0.4,0.0,0.1805987358093261,1.0,0.8194012641906739,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211164,12,0.07947019867549669,4.083333333333333,0.6400954789890506,3.0,5.0,3,0.0,0.0,0.16666666666666666,0.5833333333333334,0.25,0.8333333333333334,0.16666666666666666,1.384431504340598,2.0,41,3.4166666666666665,1.146341463414634,2.0,0.8536585365853658,0.14634146341463414,36.333333333333336,34.0,1.0,126.0,0.08333333333333333,0.16666666666666666,1.115792989730835,1.2006478309631348,0.0848548412322998,MF,1,0,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211165,11,0.0728476821192053,3.272727272727273,1.212878551284212,2.0,5.0,4,0.0,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.6363636363636364,1.867633890971212,3.0,43,3.909090909090909,1.8604651162790697,3.0,0.4186046511627907,0.5813953488372093,69.18181818181819,74.0,34.0,136.0,0.5454545454545454,0.0,0.7926826477050781,2.116006016731262,1.323323369026184,MF,1,0,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211166,1,0.006622516556291391,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,73.0,73.0,1.0,0.0,1.6058669090270996,0.0,-1.6058669090270996,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211201,24,0.15894039735099338,2.8333333333333335,1.0671873729054748,1.0,5.0,5,0.08333333333333333,0.375,0.20833333333333334,0.2916666666666667,0.041666666666666664,0.3333333333333333,0.6666666666666666,2.010360419811954,4.0,208,8.666666666666666,1.625,4.0,0.5048076923076923,0.4951923076923077,71.75,64.5,2.0,160.0,0.5,0.0,0.5890247821807861,0.8866590658823649,0.29763428370157874,MF,1,0,True,0.6131471927654584,0.2371977127692962,-0.3759494799961622,MF,1,0,0.5,0.5,0.0,tie,1.0,1.0,0.0,tie
40211202,24,0.15894039735099338,3.1666666666666665,0.7453559924999298,2.0,5.0,4,0.0,0.16666666666666666,0.5416666666666666,0.25,0.041666666666666664,0.2916666666666667,0.7083333333333334,1.600983694881109,3.0,177,7.375,1.2542372881355932,3.0,0.768361581920904,0.23163841807909605,75.66666666666667,79.5,12.0,160.0,0.5416666666666666,0.0,1.1278282403945925,1.0912806987762451,-0.03654754161834739,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211203,24,0.15894039735099338,4.0,0.7637626158259734,2.0,5.0,4,0.0,0.041666666666666664,0.16666666666666666,0.5416666666666666,0.25,0.7916666666666666,0.20833333333333334,1.600983694881109,3.0,177,7.375,1.2768361581920904,3.0,0.7570621468926554,0.24293785310734464,68.20833333333333,49.0,9.0,160.0,0.4166666666666667,0.0,0.6692204475402832,0.6088846921920776,-0.060335755348205566,LightGCN,0,1,True,1.0,0.0,-1.0,MF,1,0,1.0,0.0,-1.0,MF,1.0,0.0,-1.0,MF
40211204,1,0.006622516556291391,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,160.0,160.0,160.0,160.0,1.0,0.0,1.2502970695495603,0.0,-1.2502970695495603,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211205,20,0.13245033112582782,3.6,1.0198039027185568,2.0,5.0,4,0.0,0.15,0.35,0.25,0.25,0.5,0.5,1.9406454496153462,3.0,146,7.3,1.547945205479452,3.0,0.5547945205479452,0.4452054794520548,85.1,80.5,26.0,160.0,0.55,0.0,0.6180332899093628,0.4536465406417846,-0.16438674926757818,LightGCN,0,1,True,0.430676558073393,0.5,0.069323441926607,LightGCN,0,1,1.0,1.0,0.0,tie,1.0,1.0,0.0,tie
40211206,23,0.152317880794702,3.9565217391304346,0.907852739905265,2.0,5.0,4,0.0,0.043478260869565216,0.30434782608695654,0.30434782608695654,0.34782608695652173,0.6521739130434783,0.34782608695652173,1.7712589600219495,3.0,183,7.956521739130435,1.4316939890710383,3.0,0.6120218579234973,0.3879781420765027,77.91304347826087,80.0,11.0,160.0,0.5217391304347826,0.0,0.2330551147460937,0.4688549041748047,0.235799789428711,MF,1,0,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211207,23,0.152317880794702,3.8260869565217392,1.0065945132861065,1.0,5.0,5,0.043478260869565216,0.043478260869565216,0.21739130434782608,0.43478260869565216,0.2608695652173913,0.6956521739130435,0.30434782608695654,1.9001403722466925,4.0,183,7.956521739130435,1.5191256830601092,4.0,0.6338797814207651,0.366120218579235,78.8695652173913,79.0,4.0,160.0,0.5217391304347826,0.0,0.0055701732635498,0.0159235000610351,0.0103533267974853,MF,1,0,True,0.6131471927654584,0.6131471927654584,0.0,tie,0,0,0.5,0.5,0.0,tie,1.0,1.0,0.0,tie
40211208,25,0.16556291390728478,1.8,0.8485281374238571,1.0,4.0,4,0.44,0.36,0.16,0.04,0.0,0.04,0.96,1.6605332770550816,3.0,203,8.12,1.3694581280788178,3.0,0.6847290640394089,0.31527093596059114,77.0,80.0,4.0,160.0,0.56,0.0,0.2222583889961242,0.4962741136550903,0.27401572465896606,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211209,25,0.16556291390728478,2.04,0.9583318840568752,1.0,4.0,4,0.36,0.32,0.24,0.08,0.0,0.08,0.92,1.8422921890824147,3.0,220,8.8,1.481818181818182,3.0,0.6,0.4,79.28,80.0,17.0,160.0,0.56,0.0,1.3041797876358032,0.9602371454238892,-0.34394264221191406,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211211,25,0.16556291390728478,3.6,1.0583005244258363,1.0,5.0,5,0.04,0.08,0.36,0.28,0.24,0.52,0.48,2.0162328109062857,4.0,227,9.08,1.5859030837004404,4.0,0.5506607929515418,0.44933920704845814,57.08,47.0,1.0,160.0,0.4,0.12,0.5420248508453369,0.4057106971740722,-0.1363141536712647,LightGCN,0,1,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211213,24,0.15894039735099338,2.6666666666666665,1.3437096247164249,1.0,5.0,5,0.2916666666666667,0.16666666666666666,0.20833333333333334,0.25,0.08333333333333333,0.3333333333333333,0.6666666666666666,2.2195083368391986,4.0,223,9.291666666666666,1.946188340807175,4.0,0.40358744394618834,0.5964125560538116,74.25,49.5,7.0,160.0,0.4583333333333333,0.0,1.0855414867401123,1.183619499206543,0.09807801246643066,MF,1,0,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211214,22,0.1456953642384106,2.5,1.0335288182638247,1.0,4.0,4,0.18181818181818182,0.36363636363636365,0.22727272727272727,0.22727272727272727,0.0,0.22727272727272727,0.7727272727272727,1.9494643027794054,3.0,177,8.045454545454545,1.5649717514124293,3.0,0.5480225988700564,0.4519774011299435,79.0,79.5,4.0,160.0,0.5454545454545454,0.0,0.868408203125,1.029865860939026,0.1614576578140261,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211215,24,0.15894039735099338,1.9583333333333333,0.9344858955002419,1.0,4.0,4,0.375,0.375,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.9166666666666666,1.7908520829727552,3.0,197,8.208333333333334,1.4568527918781726,3.0,0.6345177664974619,0.36548223350253806,69.20833333333333,49.5,2.0,160.0,0.4583333333333333,0.0,0.3662695089975993,0.5979189078013102,0.23164939880371088,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211216,22,0.1456953642384106,4.0,0.9045340337332909,2.0,5.0,4,0.0,0.09090909090909091,0.13636363636363635,0.45454545454545453,0.3181818181818182,0.7727272727272727,0.22727272727272727,1.74917466839001,3.0,161,7.318181818181818,1.4285714285714286,3.0,0.6583850931677019,0.3416149068322981,76.13636363636364,64.5,7.0,160.0,0.5,0.0,0.2343231439590454,0.3644237518310547,0.13010060787200928,MF,1,0,True,1.0,0.6309297535714575,-0.36907024642854247,MF,1,0,1.0,1.0,0.0,tie,1.0,1.0,0.0,tie
40211217,24,0.15894039735099338,4.166666666666667,0.7993052538854533,3.0,5.0,3,0.0,0.0,0.25,0.3333333333333333,0.4166666666666667,0.75,0.25,1.5545851693377997,2.0,188,7.833333333333333,1.3191489361702127,2.0,0.6808510638297872,0.3191489361702128,74.95833333333333,64.5,3.0,160.0,0.5,0.0,0.7751357555389404,0.3872606754302978,-0.38787508010864263,LightGCN,0,1,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211218,1,0.006622516556291391,3.0,0.0,3.0,3.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,147.0,1.0,0.0,1.672067642211914,0.8340373039245605,-0.8380303382873535,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211219,21,0.1390728476821192,3.5238095238095237,0.7939681905015745,2.0,5.0,4,0.0,0.14285714285714285,0.23809523809523808,0.5714285714285714,0.047619047619047616,0.6190476190476191,0.38095238095238093,1.5645041853857056,3.0,131,6.238095238095238,1.3587786259541985,3.0,0.6641221374045801,0.33587786259541985,79.19047619047619,79.0,7.0,160.0,0.5238095238095238,0.0,0.3363407850265503,0.3623260259628296,0.025985240936279297,MF,1,0,True,0.3868528072345416,0.3868528072345416,0.0,tie,0,0,0.5,0.5,0.0,tie,1.0,1.0,0.0,tie
40211220,23,0.152317880794702,4.304347826086956,0.7480282840906632,3.0,5.0,3,0.0,0.0,0.17391304347826086,0.34782608695652173,0.4782608695652174,0.8260869565217391,0.17391304347826086,1.4777468341000444,2.0,164,7.130434782608695,1.2682926829268293,2.0,0.7317073170731707,0.2682926829268293,71.82608695652173,49.0,11.0,160.0,0.43478260869565216,0.0,0.6113359928131104,1.188947081565857,0.5776110887527466,MF,1,0,True,0.3868528072345416,0.0,-0.3868528072345416,MF,1,0,1.0,0.0,-1.0,MF,1.0,0.0,-1.0,MF
40211222,20,0.13245033112582782,4.25,0.7664854858377946,2.0,5.0,4,0.0,0.05,0.05,0.5,0.4,0.9,0.1,1.4609640474436811,3.0,117,5.85,1.2905982905982907,3.0,0.7777777777777778,0.2222222222222222,83.7,81.0,26.0,147.0,0.6,0.0,0.7219371795654297,0.8146697282791138,0.09273254871368408,MF,1,0,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211223,25,0.16556291390728478,4.32,0.6764613810115105,3.0,5.0,3,0.0,0.0,0.12,0.44,0.44,0.88,0.12,1.4093608652873644,2.0,187,7.48,1.1764705882352942,2.0,0.8235294117647058,0.17647058823529413,75.24,50.0,9.0,160.0,0.48,0.0,0.1103302240371704,0.8500003814697266,0.7396701574325562,MF,1,0,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211224,25,0.16556291390728478,2.04,0.9156418513807678,1.0,4.0,4,0.36,0.28,0.32,0.04,0.0,0.04,0.96,1.7566238110793628,3.0,215,8.6,1.4511627906976745,3.0,0.5906976744186047,0.40930232558139534,77.36,80.0,1.0,160.0,0.56,0.04,0.6551233530044556,0.8000848293304443,0.14496147632598877,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211225,25,0.16556291390728478,3.0,1.2328828005937953,1.0,5.0,5,0.16,0.16,0.32,0.24,0.12,0.36,0.64,2.2332696895151085,4.0,242,9.68,1.7768595041322315,4.0,0.47107438016528924,0.5289256198347108,75.6,50.0,9.0,160.0,0.48,0.0,0.5805429220199585,0.5255597829818726,-0.05498313903808594,LightGCN,0,1,True,0.6309297535714575,0.6309297535714575,0.0,tie,0,0,1.0,1.0,0.0,tie,1.0,1.0,0.0,tie
40211226,19,0.12582781456953643,4.315789473684211,0.653140718210045,3.0,5.0,3,0.0,0.0,0.10526315789473684,0.47368421052631576,0.42105263157894735,0.8947368421052632,0.10526315789473684,1.3779630390761746,2.0,106,5.578947368421052,1.150943396226415,2.0,0.8490566037735849,0.1509433962264151,88.26315789473684,83.0,14.0,160.0,0.631578947368421,0.0,0.7976351976394653,0.7695872783660889,-0.028047919273376465,LightGCN,0,1,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211227,24,0.15894039735099338,3.375,1.0728660991319778,1.0,5.0,5,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.375,0.125,0.5,0.5,2.031453645923478,4.0,207,8.625,1.5990338164251208,4.0,0.5748792270531401,0.4251207729468599,80.04166666666667,81.0,4.0,160.0,0.5416666666666666,0.0,1.6346262097358704,1.190674066543579,-0.44395214319229126,LightGCN,0,1,True,0.2371977127692962,0.0,-0.2371977127692962,MF,1,0,0.5,0.0,-0.5,MF,1.0,0.0,-1.0,MF
40211228,22,0.1456953642384106,3.8636363636363638,0.6938335237488068,3.0,5.0,3,0.0,0.0,0.3181818181818182,0.5,0.18181818181818182,0.6818181818181818,0.3181818181818182,1.47283015230032,2.0,149,6.7727272727272725,1.1879194630872483,2.0,0.8120805369127517,0.18791946308724833,76.81818181818181,79.5,7.0,160.0,0.5454545454545454,0.0,0.2156012058258056,0.3362562656402588,0.12065505981445318,MF,1,0,True,0.6309297535714575,0.0,-0.6309297535714575,MF,1,0,1.0,0.0,-1.0,MF,1.0,0.0,-1.0,MF
40211229,23,0.152317880794702,2.3043478260869565,1.158514138649933,1.0,5.0,5,0.30434782608695654,0.30434782608695654,0.21739130434782608,0.13043478260869565,0.043478260869565216,0.17391304347826086,0.8260869565217391,2.1032360045175893,4.0,198,8.608695652173912,1.696969696969697,4.0,0.5151515151515151,0.48484848484848486,77.17391304347827,79.0,17.0,160.0,0.5217391304347826,0.0,0.8057761788368225,0.840329647064209,0.034553468227386475,MF,1,0,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211230,24,0.15894039735099338,3.875,0.8809322713277489,2.0,5.0,4,0.0,0.08333333333333333,0.20833333333333334,0.4583333333333333,0.25,0.7083333333333334,0.2916666666666667,1.786080697230572,3.0,195,8.125,1.3897435897435897,3.0,0.6717948717948717,0.3282051282051282,69.25,65.0,2.0,160.0,0.5,0.041666666666666664,0.3384196758270263,0.3590394258499145,0.020619750022888184,MF,1,0,True,0.6131471927654584,0.2640681225725909,-0.3490790701928675,MF,1,0,0.5,0.5,0.0,tie,1.0,1.0,0.0,tie
40211231,5,0.033112582781456956,1.2,0.4000000000000001,1.0,2.0,2,0.8,0.2,0.0,0.0,0.0,0.0,1.0,0.7219280948873623,1.0,4,0.8,1.0,1.0,1.0,0.0,137.2,131.0,129.0,160.0,1.0,0.0,0.0,0.5855228900909424,0.5855228900909424,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211232,9,0.059602649006622516,1.7777777777777777,1.0304020550550783,1.0,4.0,4,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,1.6577427265048887,3.0,25,2.7777777777777777,1.68,3.0,0.52,0.48,111.0,129.0,41.0,160.0,0.7777777777777778,0.0,1.3920040130615234,2.168732762336731,0.7767287492752075,MF,1,0,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211233,25,0.16556291390728478,2.04,0.9583318840568753,1.0,4.0,4,0.36,0.32,0.24,0.08,0.0,0.08,0.92,1.8422921890824147,3.0,220,8.8,1.481818181818182,3.0,0.6,0.4,65.68,49.0,2.0,147.0,0.44,0.0,0.0,0.6371249556541443,0.6371249556541443,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211234,24,0.15894039735099338,3.8333333333333335,0.9860132971832694,1.0,5.0,5,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.4583333333333333,0.25,0.7083333333333334,0.2916666666666667,1.8694140305639055,4.0,196,8.166666666666666,1.5,4.0,0.6479591836734694,0.3520408163265306,67.45833333333333,49.0,5.0,160.0,0.4166666666666667,0.0,0.4278469085693359,0.2144058545430501,-0.21344105402628577,LightGCN,0,1,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211235,22,0.1456953642384106,3.1818181818181817,0.9359663764533636,1.0,5.0,5,0.045454545454545456,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.045454545454545456,0.4090909090909091,0.5909090909090909,1.913977073182752,4.0,169,7.681818181818182,1.4437869822485208,4.0,0.6390532544378699,0.3609467455621302,76.9090909090909,79.5,6.0,160.0,0.5454545454545454,0.0,1.355696201324463,0.4702198505401611,-0.8854763507843018,LightGCN,0,1,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211236,2,0.013245033112582781,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,131.0,147.0,1.0,0.0,1.009530544281006,0.0,-1.009530544281006,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211237,23,0.152317880794702,2.739130434782609,0.9425862342903827,1.0,4.0,4,0.13043478260869565,0.21739130434782608,0.43478260869565216,0.21739130434782608,0.0,0.21739130434782608,0.782608695652174,1.8629771995391555,3.0,185,8.043478260869565,1.4594594594594594,3.0,0.6216216216216216,0.3783783783783784,72.95652173913044,79.0,2.0,147.0,0.5217391304347826,0.0,0.6937490701675415,0.653956413269043,-0.039792656898498535,LightGCN,0,1,True,0.0,1.0,1.0,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40211238,24,0.15894039735099338,2.7916666666666665,1.2576156893988808,1.0,5.0,5,0.20833333333333334,0.20833333333333334,0.25,0.25,0.08333333333333333,0.3333333333333333,0.6666666666666666,2.2416778774908437,4.0,225,9.375,1.808888888888889,4.0,0.4577777777777778,0.5422222222222223,77.20833333333333,79.5,3.0,160.0,0.5416666666666666,0.0,1.1982455253601074,0.9902586936950684,-0.20798683166503906,LightGCN,0,1,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211239,25,0.16556291390728478,1.68,0.8818163074019442,1.0,4.0,4,0.56,0.24,0.16,0.04,0.0,0.04,0.96,1.571346433249389,3.0,188,7.52,1.4787234042553192,3.0,0.5957446808510638,0.40425531914893614,78.16,80.0,4.0,160.0,0.56,0.0,0.3857424855232239,0.8434133529663086,0.4576708674430847,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211241,23,0.152317880794702,3.260869565217391,1.1118879871777758,1.0,5.0,5,0.08695652173913043,0.13043478260869565,0.34782608695652173,0.30434782608695654,0.13043478260869565,0.43478260869565216,0.5652173913043478,2.125246327416571,4.0,197,8.565217391304348,1.634517766497462,4.0,0.5431472081218274,0.45685279187817257,76.52173913043478,79.0,7.0,160.0,0.5217391304347826,0.0,0.0375188589096069,0.0439059734344482,0.006387114524841302,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211242,23,0.152317880794702,4.434782608695652,0.49572844569527735,4.0,5.0,2,0.0,0.0,0.0,0.5652173913043478,0.43478260869565216,1.0,0.0,0.9876925088958034,1.0,130,5.6521739130434785,1.0,1.0,1.0,0.0,76.43478260869566,80.0,5.0,160.0,0.5652173913043478,0.0,0.722428560256958,0.3877707719802856,-0.3346577882766724,LightGCN,0,1,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211243,9,0.059602649006622516,1.1111111111111112,0.3142696805273545,1.0,2.0,2,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.5032583347756457,1.0,8,0.8888888888888888,1.0,1.0,1.0,0.0,113.55555555555556,129.0,49.0,160.0,0.8888888888888888,0.0,0.0,0.6683119535446167,0.6683119535446167,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211244,24,0.15894039735099338,3.5833333333333335,0.8122328620674137,2.0,5.0,4,0.0,0.08333333333333333,0.375,0.4166666666666667,0.125,0.5416666666666666,0.4583333333333333,1.7306502730537434,3.0,191,7.958333333333333,1.3089005235602094,3.0,0.7225130890052356,0.2774869109947644,71.08333333333333,49.5,14.0,160.0,0.4583333333333333,0.0,0.3638629118601481,0.9775675932566324,0.6137046813964844,MF,1,0,True,0.3868528072345416,0.3868528072345416,0.0,tie,0,0,0.5,0.5,0.0,tie,1.0,1.0,0.0,tie
40211245,24,0.15894039735099338,2.5833333333333335,1.1873172373979173,1.0,5.0,5,0.25,0.20833333333333334,0.2916666666666667,0.20833333333333334,0.041666666666666664,0.25,0.75,2.152439983737665,4.0,220,9.166666666666666,1.7363636363636363,4.0,0.4772727272727273,0.5227272727272727,69.83333333333333,64.5,3.0,147.0,0.5,0.0,0.1949888467788696,0.7693656086921692,0.5743767619132996,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211246,22,0.1456953642384106,4.454545454545454,0.7820295697311477,2.0,5.0,4,0.0,0.045454545454545456,0.045454545454545456,0.3181818181818182,0.5909090909090909,0.9090909090909091,0.09090909090909091,1.379558855444687,3.0,132,6.0,1.3484848484848484,3.0,0.75,0.25,79.18181818181819,79.5,14.0,160.0,0.5454545454545454,0.0,0.478029727935791,0.5331172943115234,0.05508756637573242,MF,1,0,True,0.6131471927654584,0.0,-0.6131471927654584,MF,1,0,0.5,0.0,-0.5,MF,1.0,0.0,-1.0,MF
40211247,25,0.16556291390728478,3.4,1.1661903789690602,1.0,5.0,5,0.08,0.12,0.32,0.28,0.2,0.48,0.52,2.1632156925345845,4.0,237,9.48,1.6962025316455696,4.0,0.510548523206751,0.48945147679324896,77.96,80.0,7.0,160.0,0.56,0.0,1.0010939836502075,1.513690948486328,0.5125969648361204,MF,1,0,True,0.430676558073393,0.0,-0.430676558073393,MF,1,0,1.0,0.0,-1.0,MF,1.0,0.0,-1.0,MF
40211248,21,0.1390728476821192,3.142857142857143,0.9404008408634047,1.0,5.0,5,0.047619047619047616,0.19047619047619047,0.38095238095238093,0.3333333333333333,0.047619047619047616,0.38095238095238093,0.6190476190476191,1.932722924950035,4.0,155,7.380952380952381,1.4451612903225806,4.0,0.6387096774193548,0.36129032258064514,78.57142857142857,79.0,26.0,160.0,0.5238095238095238,0.0,0.7249553203582764,1.3206011056900024,0.5956457853317261,MF,1,0,True,0.6934264036172708,0.3868528072345416,-0.30657359638272924,MF,1,0,1.0,0.5,-0.5,MF,1.0,1.0,0.0,tie
40211249,23,0.152317880794702,3.5652173913043477,0.9243605054551868,2.0,5.0,4,0.0,0.13043478260869565,0.34782608695652173,0.34782608695652173,0.17391304347826086,0.5217391304347826,0.4782608695652174,1.882045108136862,3.0,188,8.173913043478262,1.425531914893617,3.0,0.6382978723404256,0.3617021276595745,69.30434782608695,49.0,3.0,147.0,0.43478260869565216,0.0,1.320812106132507,1.4961800575256348,0.17536795139312766,MF,1,0,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211250,22,0.1456953642384106,3.5,0.7833494518006403,2.0,5.0,4,0.0,0.13636363636363635,0.2727272727272727,0.5454545454545454,0.045454545454545456,0.5909090909090909,0.4090909090909091,1.5828765043125574,3.0,147,6.681818181818182,1.3265306122448979,3.0,0.6938775510204082,0.30612244897959184,76.4090909090909,79.5,1.0,160.0,0.5454545454545454,0.045454545454545456,0.6659282445907593,0.8104015588760376,0.14447331428527832,MF,1,0,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
