Method,Student_ID,Course_ID,Actual,Predicted,Error,Tier
Item_Content,40311105,40B0291,3,1.4444,1.5556,0
Item_Hybrid,40411202,40BR472,3,3.0154,0.0154,0
Item_Hybrid,40311247,40BA052,5,3.672,1.328,0
Item_Hybrid,40211206,40BR122,5,4.1281,0.8719,0
Item_Hybrid,40511218,40B0292,5,3.3106,1.6894,1
Item_Hybrid,40211202,40BR342,2,3.6589,1.6589,0
Item_Hybrid,40311256,40BA122,3,4.0152,1.0152,0
Item_Hybrid,40211109,40BA091,1,3.1684,2.1684,0
Item_Hybrid,40311211,40BA062,1,3.0502,2.0502,0
Item_Hybrid,40311211,40BA012,1,3.1026,2.1026,0
Item_Hybrid,40211148,40BQ021,4,3.9988,0.0012,0
Item_Hybrid,40211220,40BA082,4,3.9071,0.0929,0
Item_Hybrid,40311215,40BR372,4,3.3543,0.6457,0
Item_Hybrid,40311207,40BA222,5,3.9724,1.0276,0
Item_Hybrid,40211250,40BR222,4,3.7874,0.2126,0
Item_Hybrid,40211133,40BA121,3,4.3288,1.3288,0
Item_Hybrid,40311259,40BA122,1,3.544,2.544,0
Item_Hybrid,40211138,40BQ331,3,3.6542,0.6542,0
Item_Hybrid,40211121,40BC051,3,2.6719,0.3281,0
Item_Hybrid,40311108,40BA061,2,2.7801,0.7801,0
Item_Hybrid,40211125,40BC051,4,3.4457,0.5543,0
Item_Hybrid,40411111,40BC011,1,1.7295,0.7295,0
Item_Hybrid,40211138,40B0291,2,3.3611,1.3611,0
Item_Hybrid,40311155,40BA011,4,3.2889,0.7111,0
Item_Hybrid,40211217,40BA102,5,3.8841,1.1159,0
Item_Hybrid,40411202,40BA062,2,2.9804,0.9804,0
Item_Hybrid,40211106,40BQ051,4,3.0906,0.9094,0
Item_Hybrid,40511204,40B0292,5,2.5165,2.4835,0
Item_Hybrid,40211150,40BC011,3,3.5246,0.5246,0
Item_Hybrid,40311108,40BA141,2,2.8852,0.8852,0
Item_Hybrid,40411129,40B0291,2,1.1882,0.8118,0
Item_Hybrid,40311109,40BA011,1,1.0,0.0,0
Item_Hybrid,40411145,40BA051,1,1.6898,0.6898,0
Item_Hybrid,40211125,40BA091,1,3.538,2.538,0
Item_Hybrid,40311226,40BR072,4,3.3441,0.6559,0
Item_Hybrid,40211135,40BA011,4,3.0855,0.9145,0
Item_Hybrid,40211217,40BA092,5,4.1273,0.8727,0
Item_Hybrid,40311134,409A011,2,1.8531,0.1469,0
Item_Hybrid,40211102,40BQ391,4,3.8644,0.1356,0
Item_Hybrid,40211117,40BQ051,4,2.3481,1.6519,0
Item_Hybrid,40311236,40BA082,4,3.8989,0.1011,0
Item_Hybrid,40311244,40BR072,3,3.1028,0.1028,0
Item_Hybrid,40411248,40BA012,4,3.6428,0.3572,0
Item_Hybrid,40311246,40BA052,3,1.693,1.307,0
Item_Hybrid,40311140,40BQ341,5,3.8956,1.1044,0
Item_Hybrid,40411120,40BC071,4,4.0063,0.0063,0
Item_Hybrid,40211232,40BA012,1,2.5055,1.5055,0
Item_Hybrid,40211102,40BA151,4,3.6577,0.3423,0
Item_Hybrid,40411118,40BA081,1,1.0,0.0,0
Item_Hybrid,40211156,40BQ171,3,3.994,0.994,0
Item_Hybrid,40211207,40BR082,5,4.2419,0.7581,0
Item_Hybrid,40211113,40B9662,4,3.0351,0.9649,0
Item_Hybrid,40311150,40B0291,3,1.8214,1.1786,0
Item_Hybrid,40311127,40BA061,1,1.0,0.0,0
Item_Hybrid,40311247,40BR372,4,3.4215,0.5785,0
Item_Hybrid,40211129,40BA101,4,3.2617,0.7383,0
Item_Hybrid,40211127,40B0291,4,4.1401,0.1401,0
Item_Hybrid,40211102,40KA393,4,4.0682,0.0682,0
Item_Hybrid,40211245,40BR082,3,2.688,0.312,0
Item_Hybrid,40411163,40BA221,3,3.5195,0.5195,0
Item_Hybrid,40311117,40BQ341,4,3.2275,0.7725,0
Item_Hybrid,40311111,40BA141,2,2.4875,0.4875,0
Item_Hybrid,40211146,40BA021,2,3.0325,1.0325,0
Item_Hybrid,40311150,40BA101,1,1.8294,0.8294,0
Item_Hybrid,40311216,40BR022,3,3.2178,0.2178,0
Item_Hybrid,40411150,40BA051,1,2.4294,1.4294,0
Item_Hybrid,40211126,40KA513,3,2.5337,0.4663,0
Item_Hybrid,40211126,40KE011,3,2.5246,0.4754,0
Item_Hybrid,40211252,40BA052,3,4.1122,1.1122,0
Item_Hybrid,40411242,40BA222,3,2.1315,0.8685,0
Item_Hybrid,40211162,40BA091,1,2.4067,1.4067,0
Item_Hybrid,40411129,40BQ031,3,1.2141,1.7859,0
Item_Hybrid,40411247,40BA052,3,3.1795,0.1795,0
Item_Hybrid,40211158,40BC061,3,2.6562,0.3438,0
Item_Hybrid,40211214,40BA012,4,1.7559,2.2441,0
Item_Hybrid,40211107,40BA141,1,1.8932,0.8932,0
Item_Hybrid,40311256,40B8932,5,4.0277,0.9723,0
Item_Hybrid,40211252,40BA142,5,4.3585,0.6415,0
Item_Hybrid,40311138,40BA081,3,2.9896,0.0104,0
Item_Hybrid,40211146,40BQ051,3,2.7678,0.2322,0
Item_Hybrid,40311235,40K0051,1,2.2688,1.2688,0
Item_Hybrid,40311150,40BA021,1,1.8141,0.8141,0
Item_Hybrid,40411236,40BA082,4,3.0991,0.9009,0
Item_Hybrid,40411120,40BC011,3,3.9757,0.9757,0
Item_Hybrid,40311254,40BA052,3,3.1603,0.1603,0
Item_Hybrid,40411219,40B0292,5,3.2882,1.7118,0
Item_Hybrid,40311223,40B0292,3,2.1194,0.8806,0
Item_Hybrid,40211117,40BC021,2,1.9876,0.0124,0
Item_Hybrid,40211229,90B2681,4,1.9128,2.0872,0
Item_Hybrid,40211220,40BR042,4,4.1038,0.1038,0
Item_Hybrid,40211209,40BR222,4,2.2168,1.7832,0
Item_Hybrid,40333126,40BA221,1,1.0,0.0,0
Item_Hybrid,40211105,40BC051,2,1.9924,0.0076,0
Item_Hybrid,40211108,40BC061,5,3.7764,1.2236,0
Item_Hybrid,40211202,40BA102,3,3.2462,0.2462,0
Item_Hybrid,40211261,40BA022,5,3.6789,1.3211,0
Item_Hybrid,40311128,40BA221,3,3.7703,0.7703,0
Item_Hybrid,40211242,40BA102,4,4.6704,0.6704,0
Item_Hybrid,40211250,40BA012,3,3.5223,0.5223,0
Item_Hybrid,40211111,40B0291,2,2.7283,0.7283,0
Item_Hybrid,40211208,433A011,1,1.9689,0.9689,0
Item_Hybrid,40211156,40BQ381,4,3.7727,0.2273,0
Item_Hybrid,40211127,40BQ321,4,4.33,0.33,0
Item_Hybrid,40211109,40BC021,3,2.265,0.735,0
Item_Hybrid,40511103,40BA051,1,1.0,0.0,0
Item_Hybrid,40211146,40BA101,1,2.9054,1.9054,0
Item_Hybrid,40211148,40BA121,4,3.8984,0.1016,0
Item_Hybrid,40211230,409Z491,5,4.2093,0.7907,0
Item_Hybrid,40211144,40BC021,1,1.5863,0.5863,0
Item_Hybrid,40411224,40B0292,5,2.6679,2.3321,0
Item_Hybrid,40211247,40BR042,1,3.3637,2.3637,0
Item_Hybrid,40211113,40BQ331,1,2.8653,1.8653,0
Item_Hybrid,40411215,40BA062,1,3.9593,2.9593,0
Item_Hybrid,40511133,40BA011,5,4.0006,0.9994,0
Item_Hybrid,40211109,40BQ391,4,2.9254,1.0746,0
Item_Hybrid,40311205,40BA102,4,2.8611,1.1389,0
Item_Hybrid,40211206,40BA122,3,3.8779,0.8779,0
Item_Hybrid,40211127,40BA121,4,4.3338,0.3338,0
Item_Hybrid,40311206,40BA082,4,3.0933,0.9067,0
Item_Hybrid,40311238,40BA102,3,3.1824,0.1824,0
Item_Hybrid,40411252,40BA222,3,1.3988,1.6012,0
Item_Hybrid,40311217,40BA102,3,3.4252,0.4252,0
Item_Hybrid,40311232,40BA062,1,2.1886,1.1886,0
Item_Hybrid,40211228,409Z511,4,4.0007,0.0007,0
Item_Hybrid,40411230,40BA062,1,2.6577,1.6577,0
Item_Hybrid,40211113,40BA131,3,3.0768,0.0768,0
Item_Hybrid,40211259,40BD052,4,3.8855,0.1145,0
Item_Hybrid,40211132,40B0291,2,2.1575,0.1575,0
Item_Hybrid,40211234,40BD032,4,3.5492,0.4508,0
Item_Hybrid,40411133,40BA081,1,2.8592,1.8592,0
Item_Hybrid,40311166,40BQ311,3,1.2986,1.7014,0
Item_Hybrid,40211228,40BR032,4,4.0118,0.0118,0
Item_Hybrid,40211111,40BC011,1,2.4506,1.4506,0
Item_Hybrid,40311214,40BA052,3,2.4466,0.5534,0
Item_Hybrid,40211264,40BD012,1,1.9951,0.9951,0
Item_Hybrid,40211108,40BC021,4,3.4458,0.5542,0
Item_Hybrid,40311137,40BC021,5,3.1316,1.8684,0
Item_Hybrid,40311123,40B0291,2,1.9277,0.0723,0
Item_Hybrid,40211219,40BA152,4,3.8887,0.1113,0
Item_Hybrid,40211104,40BA121,3,2.6706,0.3294,0
Item_Hybrid,40411128,40BA061,3,2.8301,0.1699,0
Item_Hybrid,40511246,40BA012,4,4.0184,0.0184,0
Item_Hybrid,40211141,40BA101,3,4.1147,1.1147,0
Item_Hybrid,40311226,40BR022,3,3.5179,0.5179,0
Item_Hybrid,40211267,40BA132,3,3.3271,0.3271,0
Item_Hybrid,40411217,40BA062,5,3.6812,1.3188,0
Item_Hybrid,40211242,40BA022,4,4.6645,0.6645,0
Item_Hybrid,40411230,40BA082,2,2.6384,0.6384,0
Item_Hybrid,40211142,40BQ021,1,1.3196,0.3196,0
Item_Hybrid,40411208,40BR022,3,2.9811,0.0189,0
Item_Hybrid,40311206,40BA222,3,3.2761,0.2761,0
Item_Hybrid,40211237,40BA102,3,3.1084,0.1084,0
Item_Hybrid,40211205,40B0292,5,3.7437,1.2563,0
Item_Hybrid,40311250,40UN160,4,4.4763,0.4763,0
Item_Hybrid,40511238,40BA052,4,5.0,1.0,0
Item_Hybrid,40311121,40BA051,3,2.7935,0.2065,0
Item_Hybrid,40211257,40BA102,1,1.6416,0.6416,0
Item_Hybrid,40311122,40BA121,2,3.1849,1.1849,0
Item_Hybrid,40411141,40BA101,1,1.7998,0.7998,0
Item_Hybrid,40511209,40B0292,4,3.0,1.0,0
Item_Hybrid,40311261,40B8932,4,3.367,0.633,0
Item_Hybrid,40211117,40UN110,4,2.3872,1.6128,0
Item_Hybrid,40311201,40BA122,5,4.8792,0.1208,0
Item_Hybrid,40211246,40BA062,5,4.3307,0.6693,0
Item_Hybrid,40311114,40BQ341,5,2.7469,2.2531,0
Item_Hybrid,40311224,40BA022,1,1.2718,0.2718,0
Item_Hybrid,40311229,40BA132,5,3.4855,1.5145,0
Item_Hybrid,40311112,40BQ341,5,3.1003,1.8997,0
Item_Hybrid,40211105,40BQ171,1,1.8889,0.8889,0
Item_Hybrid,40311221,40BA062,1,2.4513,1.4513,0
Item_Hybrid,40211248,40BR342,3,3.7817,0.7817,0
Item_Hybrid,40211246,40BA082,3,4.323,1.323,0
Item_Hybrid,40211105,40BA121,3,1.9042,1.0958,0
Item_Hybrid,40411227,40BA052,4,4.0869,0.0869,0
Item_Hybrid,40211262,40BD012,4,3.7743,0.2257,0
Item_Hybrid,40411115,40BA021,2,1.9998,0.0002,0
Item_Hybrid,40311121,40BA021,3,2.8743,0.1257,0
Item_Hybrid,40411207,40B0292,4,2.541,1.459,0
Item_Hybrid,40411140,40BQ311,2,1.8119,0.1881,0
Item_Hybrid,40311264,4069582,2,3.5888,1.5888,0
Item_Hybrid,40311119,40BA131,2,2.6176,0.6176,0
Item_Hybrid,40411210,40BA062,3,3.6887,0.6887,0
Item_Hybrid,40411202,40BA082,3,2.9862,0.0138,0
Item_Hybrid,40411164,40BA101,2,1.0,1.0,0
Item_Hybrid,40211229,40BR122,5,2.3298,2.6702,0
Item_Hybrid,40511217,40B0292,4,1.0,3.0,0
Item_Hybrid,40211259,40BA122,2,3.1836,1.1836,0
Item_Hybrid,40211255,40BD032,3,2.5573,0.4427,0
Item_Hybrid,40211142,40BA061,4,1.3255,2.6745,0
Item_Hybrid,40211249,40BR042,2,3.5402,1.5402,0
Item_Hybrid,40311148,40BC071,3,1.4431,1.5569,0
Item_Hybrid,40311232,40BQ512,3,2.3996,0.6004,0
Item_Hybrid,40211161,40B9651,3,2.4542,0.5458,0
Item_Hybrid,40211209,40BA082,2,1.8995,0.1005,0
Item_Hybrid,40311209,40B0292,1,1.7524,0.7524,0
Item_Hybrid,40311259,40BA052,5,3.4334,1.5666,0
Item_Hybrid,40411237,40BD012,3,1.3138,1.6862,0
Item_Hybrid,40411219,40BA052,3,3.2977,0.2977,0
Item_Hybrid,40211213,40BA132,1,2.2973,1.2973,0
Item_Hybrid,40311250,40BD012,5,4.4393,0.5607,0
Item_Hybrid,40311137,40BQ331,3,3.0115,0.0115,0
Item_Hybrid,40511206,40BA052,4,4.0,0.0,0
Item_Hybrid,40511229,40B0292,4,5.0,1.0,0
Item_Hybrid,40311229,40BR072,4,3.4595,0.5405,0
Item_Hybrid,40211234,40BA102,4,3.682,0.318,0
Item_Hybrid,40211238,40BD012,1,2.2976,1.2976,0
Item_Hybrid,40311211,40B0292,3,3.1124,0.1124,0
Item_Hybrid,40311238,40BQ512,4,3.5738,0.4262,0
Item_Hybrid,40411243,40BA012,1,2.5968,1.5968,0
Item_Hybrid,40311129,40BQ321,2,1.9538,0.0462,0
Item_Hybrid,40211150,40BA051,3,3.665,0.665,0
Item_Hybrid,40411236,40BR022,4,3.1502,0.8498,0
Item_Hybrid,40211117,40BA091,1,2.6138,1.6138,0
Item_Hybrid,40411231,40BA012,1,2.5276,1.5276,0
Item_Hybrid,40311205,40BR372,5,2.7931,2.2069,0
Item_Hybrid,40211217,40BA052,4,4.0117,0.0117,0
Item_Hybrid,40211146,40BA141,3,2.7754,0.2246,0
Item_Hybrid,40411138,40BC011,1,1.2562,0.2562,0
Item_Hybrid,40211156,40BR372,3,3.9002,0.9002,0
Item_Hybrid,40411208,40BA052,3,3.0068,0.0068,0
Item_Hybrid,40205303,40BR072,3,1.9818,1.0182,0
Item_Hybrid,40411220,40BA062,2,3.3885,1.3885,0
Item_Hybrid,40411213,40BD012,4,3.3355,0.6645,0
Item_Hybrid,40211267,40BD052,1,3.3425,2.3425,0
Item_Hybrid,40211129,40BA141,4,3.3372,0.6628,0
Item_Hybrid,40211126,433N062,5,2.5279,2.4721,0
Item_Hybrid,40211102,409U053,5,4.0709,0.9291,0
Item_Hybrid,40211134,40BA061,4,3.1056,0.8944,0
Item_Hybrid,40311134,40BQ321,3,2.2455,0.7545,0
Item_Hybrid,40211203,40BA022,3,4.2157,1.2157,0
Item_Hybrid,40211147,40BC051,1,1.8828,0.8828,0
Item_Hybrid,40311217,40BD012,4,3.4302,0.5698,0
Item_Hybrid,40211233,40BA152,2,2.1089,0.1089,0
Item_Hybrid,40211137,40BQ391,2,1.8412,0.1588,0
Item_Hybrid,40411106,40BA051,3,4.6886,1.6886,0
Item_Hybrid,40311158,40UN130,5,3.1927,1.8073,0
Item_Hybrid,40211116,40BQ021,4,3.7683,0.2317,0
Item_Hybrid,40311202,40BA082,4,3.5718,0.4282,0
Item_Hybrid,40211154,40BQ391,3,2.3204,0.6796,0
Item_Hybrid,40311110,40B0291,3,2.2282,0.7718,0
Item_Hybrid,40411150,40BC071,2,2.324,0.324,0
Item_Hybrid,40211117,40BA131,4,1.9969,2.0031,0
Item_Hybrid,40311229,40BD012,4,3.1801,0.8199,0
Item_Hybrid,40211102,40BA081,4,3.6774,0.3226,0
Item_Hybrid,40211115,40BQ021,2,1.8712,0.1288,0
Item_Hybrid,40211215,40BA052,1,1.5516,0.5516,0
Item_Hybrid,40211105,40BA151,3,2.0941,0.9059,0
Item_Hybrid,40211166,40BQ371,1,1.0,0.0,0
Item_Hybrid,40311237,40BA122,3,2.6644,0.3356,0
Item_Hybrid,40311211,40BA132,4,3.1702,0.8298,0
Item_Hybrid,40211225,40UN070,5,3.2345,1.7655,0
Item_Hybrid,40511109,40B0291,4,1.5316,2.4684,0
Item_Hybrid,40211161,40BQ051,1,2.3049,1.3049,0
Item_Hybrid,40211118,40BC051,5,4.552,0.448,0
Item_Hybrid,40411131,40BA021,1,1.0,0.0,0
Item_Hybrid,40311122,40BA221,3,3.2247,0.2247,0
Item_Hybrid,40511104,40B0291,5,1.0,4.0,0
Item_Hybrid,40211126,40BA051,5,3.4162,1.5838,0
Item_Hybrid,40211211,40BR082,3,4.0228,1.0228,0
Item_Hybrid,40211262,40BA092,4,4.005,0.005,0
Item_Hybrid,40211250,40B0292,4,3.7501,0.2499,0
Item_Hybrid,40311233,40B8932,3,3.0272,0.0272,0
Item_Hybrid,40311146,40BC011,1,1.576,0.576,0
Item_Hybrid,40211156,40BA151,3,4.0078,1.0078,0
Item_Hybrid,40211228,40BA062,3,3.8995,0.8995,0
Item_Hybrid,40311221,40BD012,3,2.7719,0.2281,0
Item_Hybrid,40311119,40BA011,5,2.9439,2.0561,0
Item_Hybrid,40411126,40BC011,3,2.7499,0.2501,0
Item_Hybrid,40311130,409A021,1,2.0705,1.0705,0
Item_Hybrid,40211232,40BA102,1,2.4985,1.4985,0
Item_Hybrid,40211117,40BA121,3,2.0045,0.9955,0
Item_Hybrid,40411247,40BA102,2,3.1353,1.1353,0
Item_Hybrid,40211248,40BA102,4,3.7637,0.2363,0
Item_Hybrid,40411251,40BA022,2,2.8241,0.8241,0
Item_Hybrid,40312142,40BA101,4,3.0856,0.9144,0
Item_Hybrid,40211229,40BR082,4,2.3279,1.6721,0
Item_Hybrid,40211214,40BR242,2,3.0152,1.0152,0
Item_Hybrid,40311150,40BC011,1,1.8377,0.8377,0
Item_Hybrid,40411102,40BQ031,5,3.6039,1.3961,0
Item_Hybrid,40211106,40BA061,5,2.4306,2.5694,0
Item_Hybrid,40211230,409Z481,4,4.2099,0.2099,0
Item_Hybrid,40211117,40BA151,4,2.3749,1.6251,0
Item_Hybrid,40211259,40BA022,4,2.7727,1.2273,0
Item_Hybrid,40311259,40BA062,1,3.4339,2.4339,0
Item_Hybrid,40411159,40BA101,3,2.2539,0.7461,0
Item_Hybrid,40411115,40BA221,1,2.027,1.027,0
Item_Hybrid,40211247,409Z481,4,3.66,0.34,0
Item_Hybrid,40311260,40BR022,3,2.8618,0.1382,0
Item_Hybrid,40411128,40BA011,1,2.8561,1.8561,0
Item_Hybrid,40211146,40BA151,4,2.8966,1.1034,0
Item_Hybrid,40211101,40B0291,4,3.7973,0.2027,0
Item_Hybrid,40211148,40BQ171,4,4.0008,0.0008,0
Item_Hybrid,40211244,40BR042,2,3.7724,1.7724,0
Item_Hybrid,40511101,40BA011,1,2.0006,1.0006,0
Item_Hybrid,40205303,40BR242,1,2.1165,1.1165,0
Item_Hybrid,40211235,40BR042,2,3.4259,1.4259,0
Item_Hybrid,40211126,40KA393,3,2.5323,0.4677,0
Item_Hybrid,40211139,40BQ421,2,2.4355,0.4355,0
Item_Hybrid,40211206,40BD012,3,3.8864,0.8864,0
Item_Hybrid,40311204,40BA052,5,3.0465,1.9535,0
Item_Hybrid,40211233,40BR242,1,2.0821,1.0821,0
Item_Hybrid,40411125,40BA011,1,2.5221,1.5221,0
Item_Hybrid,40311218,40BA132,5,2.0332,2.9668,0
Item_Hybrid,40211137,40BC011,3,1.6585,1.3415,0
Item_Hybrid,40311120,40BA021,1,2.204,1.204,0
Item_Hybrid,40511107,40BA051,5,3.4061,1.5939,0
Item_Hybrid,40311217,40BD032,2,3.4602,1.4602,0
Item_Hybrid,40311215,40B0292,2,3.0819,1.0819,0
Item_Hybrid,40311155,40BQ031,1,3.209,2.209,0
Item_Hybrid,40211201,40BR032,3,3.8888,0.8888,0
Item_Hybrid,40211134,40BQ401,4,2.8901,1.1099,0
Item_Hybrid,40211208,40BA092,1,2.0031,1.0031,0
Item_Hybrid,40211247,40BR032,4,3.6751,0.3249,0
Item_Hybrid,40311238,40BA122,3,3.2148,0.2148,0
Item_Hybrid,40211109,40BQ141,2,3.1107,1.1107,0
Item_Hybrid,40211130,40BA081,1,2.008,1.008,0
Item_Hybrid,40311158,40BC071,5,3.2464,1.7536,0
Item_Hybrid,40211226,40BD032,4,3.9988,0.0012,0
Item_Hybrid,40211266,40BA081,2,2.2332,0.2332,0
Item_Hybrid,40311233,40B0292,3,2.9697,0.0303,0
Item_Hybrid,40311136,40BA011,1,3.5009,2.5009,0
Item_Hybrid,40311132,40BA121,1,1.6525,0.6525,0
Item_Hybrid,40211133,40BC011,2,4.2034,2.2034,0
Item_Hybrid,40211236,40BD012,1,1.0,0.0,0
Item_Hybrid,40311210,40BA222,3,2.2315,0.7685,0
Item_Hybrid,40211117,40BQ141,2,1.9904,0.0096,0
Item_Hybrid,40311261,40BD032,3,3.4689,0.4689,0
Item_Hybrid,40211225,40B9561,4,2.9965,1.0035,0
Item_Hybrid,40211228,40BA132,3,3.6564,0.6564,0
Item_Hybrid,40211158,40BA011,4,3.1532,0.8468,0
Item_Hybrid,40211154,40BA091,1,2.3223,1.3223,0
Item_Hybrid,40211137,40BA061,1,1.6573,0.6573,0
Item_Hybrid,40211209,40BD032,2,2.114,0.114,0
Item_Hybrid,40411227,40BA222,3,4.1009,1.1009,0
Item_Hybrid,40311235,40BA222,1,2.5652,1.5652,0
Item_Hybrid,40211141,40BC061,4,4.1086,0.1086,0
Item_Hybrid,40211261,40BR072,5,3.6449,1.3551,0
Item_Hybrid,40211114,40BA011,1,1.9961,0.9961,0
Item_Hybrid,40411126,40BA081,4,2.8213,1.1787,0
Item_Hybrid,40211229,40BA012,2,2.101,0.101,0
Item_Hybrid,40311122,40BA081,4,2.9805,1.0195,0
Item_Hybrid,40311109,40BA021,1,1.0,0.0,0
Item_Hybrid,40411205,40BD012,4,2.2318,1.7682,0
Item_Hybrid,40327247,40BC071,2,2.379,0.379,0
Item_Hybrid,40311238,40B0292,2,2.9497,0.9497,0
Item_Hybrid,40311238,40B8932,3,3.2618,0.2618,0
Item_Hybrid,40411158,40BA051,2,1.3799,0.6201,0
Item_Hybrid,40311243,40BA052,4,3.6365,0.3635,0
Item_Hybrid,40411211,40BA222,2,3.2279,1.2279,0
Item_Hybrid,40511226,40BA012,4,2.4958,1.5042,1
Item_Hybrid,40411255,40BA222,4,4.2552,0.2552,0
Item_Hybrid,40411212,40BD012,3,1.9779,1.0221,0
Item_Hybrid,40211202,40B9651,4,3.7799,0.2201,0
Item_Hybrid,40311243,40BD012,4,3.7348,0.2652,0
Item_Hybrid,40211112,40KT142,5,2.3878,2.6122,0
Item_Hybrid,40311204,40BA132,4,3.5876,0.4124,0
Item_Hybrid,40211224,40BD012,3,1.2178,1.7822,0
Item_Hybrid,40211113,40BA091,1,3.0021,2.0021,0
Item_Hybrid,40411156,40BA021,4,2.95,1.05,0
Item_Hybrid,40311153,40BA021,5,4.4484,0.5516,0
Item_Hybrid,40211266,40BR022,2,1.7976,0.2024,0
Item_Hybrid,40411219,40BA082,5,3.4131,1.5869,0
Item_Hybrid,40311223,40BA122,3,2.1159,0.8841,0
Item_Hybrid,40211116,40BQ051,4,4.1115,0.1115,0
Item_Hybrid,40211246,40BR122,5,4.5488,0.4512,0
Item_Hybrid,40311158,40BQ341,3,3.4101,0.4101,0
Item_Hybrid,40411201,40BA062,3,3.341,0.341,0
Item_Hybrid,40211126,40IN672,5,2.5433,2.4567,0
Item_Hybrid,40211249,40B0292,4,3.3435,0.6565,0
Item_Hybrid,40311108,40BC011,2,2.8595,0.8595,0
Item_Hybrid,40411156,40BA011,5,3.0478,1.9522,0
Item_Hybrid,40411244,40BR472,1,2.9927,1.9927,0
Item_Hybrid,40211103,40UN050,1,2.1697,1.1697,0
Item_Hybrid,40411242,40BA102,4,2.0909,1.9091,0
Item_Hybrid,40411202,40BA052,4,3.0024,0.9976,0
Item_Hybrid,40211261,40BA152,3,3.8879,0.8879,0
Item_Hybrid,40511142,40BA051,3,3.0,0.0,0
Item_Hybrid,40411246,40BA082,3,2.2173,0.7827,0
Item_Hybrid,40211104,40UN110,4,3.2222,0.7778,0
Item_Hybrid,40311236,40BR042,4,3.9662,0.0338,0
Item_Hybrid,40211223,40BA132,3,4.106,1.106,0
Item_Hybrid,40211115,40BA011,3,2.1497,0.8503,0
Item_Hybrid,40211144,40BQ421,1,1.7746,0.7746,0
Item_Hybrid,40211203,40BA102,4,4.2178,0.2178,0
Item_Hybrid,40211257,409U163,1,1.678,0.678,0
Item_Hybrid,40311113,40BA051,1,1.0,0.0,0
Item_Hybrid,40411236,40BA012,3,3.1119,0.1119,0
Item_Hybrid,40411233,40BA102,4,2.7178,1.2822,0
Item_Hybrid,40311161,40BA221,1,1.172,0.172,0
Item_Hybrid,40211153,40BR372,4,3.7654,0.2346,0
Item_Hybrid,40411108,40BA011,4,3.0235,0.9765,0
Item_Hybrid,40211115,40BC061,1,1.8833,0.8833,0
Item_Hybrid,40311130,40BQ031,2,2.0651,0.0651,0
Item_Hybrid,40211102,40B0291,2,3.392,1.392,0
Item_Hybrid,40211205,40BR032,5,3.49,1.51,0
Item_Hybrid,40211132,40BA081,2,2.2453,0.2453,0
Item_Hybrid,40311257,40BA102,3,3.9083,0.9083,0
Item_Hybrid,40211110,40BQ321,2,2.9026,0.9026,0
Item_Hybrid,40411255,40BA102,4,4.2606,0.2606,0
Item_Hybrid,40411138,40BA051,2,1.3463,0.6537,0
Item_Hybrid,40311105,409A011,2,1.9713,0.0287,0
Item_Hybrid,40311265,4064243,2,3.2425,1.2425,0
Item_Hybrid,40311255,40B0292,2,1.2404,0.7596,0
Item_Hybrid,40211104,40BA131,4,2.9895,1.0105,0
Item_Hybrid,40211233,40BA092,2,2.1109,0.1109,0
Item_Hybrid,40211133,40BR372,5,4.3093,0.6907,0
Item_Hybrid,40311138,40BA011,1,2.988,1.988,0
Item_Hybrid,40311124,40BA021,1,1.5561,0.5561,0
Item_Hybrid,40211238,433A021,2,3.5223,1.5223,0
Item_Hybrid,40311223,40BA222,1,2.1317,1.1317,0
Item_Hybrid,40211161,40BA051,2,1.7664,0.2336,0
Item_Hybrid,40211137,40BA091,1,1.7318,0.7318,0
Item_Hybrid,40311128,40BA121,4,4.1103,0.1103,0
Item_Hybrid,40411238,40BA052,2,2.7022,0.7022,0
Item_Hybrid,40211118,40BC061,5,4.6747,0.3253,0
Item_Hybrid,40311218,40BR042,4,1.9151,2.0849,0
Item_Hybrid,40211235,40BA152,4,3.672,0.328,0
Item_Hybrid,40211138,40BA051,3,3.5243,0.5243,0
Item_Hybrid,40311206,40BA062,1,3.0852,2.0852,0
Item_Hybrid,40211230,40B0292,5,3.8469,1.1531,0
Item_Hybrid,40411209,40BA222,3,1.5895,1.4105,0
Item_Hybrid,40311118,40BC051,3,4.1842,1.1842,0
Item_Hybrid,40211224,40BR072,3,1.7569,1.2431,0
Item_Hybrid,40311243,40BA122,4,3.8868,0.1132,0
Item_Hybrid,40211113,40B0291,2,2.5324,0.5324,0
Item_Hybrid,40211235,40BR072,4,3.5456,0.4544,0
Item_Hybrid,40211161,40BQ331,1,1.7743,0.7743,0
Item_Hybrid,40311253,40B0292,3,2.4205,0.5795,0
Item_Hybrid,40211225,40BR372,4,3.0069,0.9931,0
Item_Hybrid,40311227,40BA082,4,3.2098,0.7902,0
Item_Hybrid,40211262,40BR082,5,4.1202,0.8798,0
Item_Hybrid,40511229,40BA052,2,5.0,3.0,0
Item_Hybrid,40211122,40BQ421,3,3.0782,0.0782,0
Item_Hybrid,40411119,40BA051,1,1.0,0.0,0
Item_Hybrid,40211202,40BA132,3,3.2098,0.2098,0
Item_Hybrid,40211125,40BQ141,4,3.4562,0.5438,0
Item_Hybrid,40411205,40BA052,2,2.2495,0.2495,0
Item_Hybrid,40311131,40B0291,2,1.9415,0.0585,0
